1.000000000000000000e+00,1.747407426462369129e+00,2.650535651330829356e+00
1.000000000000000000e+00,1.998319608395878522e+00,4.119082879252006890e+00
1.000000000000000000e+00,2.885496536812134138e+00,2.455554839969740222e+00
1.000000000000000000e+00,2.820098712161364762e+00,3.722571451740604331e+00
1.000000000000000000e+00,1.566501916682404350e+00,2.166157710521738888e+00
1.000000000000000000e+00,6.022074568515325410e-01,4.314367412641892052e+00
1.000000000000000000e+00,1.663956855901385978e+00,1.887887627994426110e+00
1.000000000000000000e+00,1.563993633080892121e+00,4.220890759317740937e+00
1.000000000000000000e+00,1.193068168094443049e+00,3.990209342868003883e+00
1.000000000000000000e+00,3.116211218805081007e+00,3.622987175934442305e+00
1.000000000000000000e+00,3.694085950155236553e+00,3.943389095998257599e+00
1.000000000000000000e+00,1.935167004696575876e+00,3.095752519695312177e+00
1.000000000000000000e+00,8.055041631741732822e-01,8.874809046475085061e-01
1.000000000000000000e+00,4.327640821387683800e+00,4.314187568201210077e+00
1.000000000000000000e+00,1.545591934899576581e+00,4.881513383615130763e+00
1.000000000000000000e+00,3.062071267945522646e+00,4.635213551017180578e+00
1.000000000000000000e+00,2.219090419963159810e+00,3.531058604572772985e+00
1.000000000000000000e+00,2.313032427763599408e+00,3.204239064657134151e+00
1.000000000000000000e+00,9.829167540423744409e-01,3.960164876500638531e+00
1.000000000000000000e+00,3.787152363531150812e+00,2.893104213720026685e+00
1.000000000000000000e+00,2.147111331925078304e+00,4.744814268513496636e+00
1.000000000000000000e+00,1.843406977296725202e+00,4.062965492708918269e+00
1.000000000000000000e+00,1.987689003175071356e+00,3.796001278084644159e+00
1.000000000000000000e+00,2.306650911499863454e+00,3.468142351450821614e+00
1.000000000000000000e+00,3.055139825706295387e+00,4.029546222853968018e+00
1.000000000000000000e+00,3.475525936732081878e+00,2.745662285436619054e+00
1.000000000000000000e+00,3.581757623262154411e+00,3.679235502683414705e+00
1.000000000000000000e+00,2.137564289605848877e+00,3.622865973617260149e+00
1.000000000000000000e+00,2.413248079937285961e+00,4.883779156717194425e+00
1.000000000000000000e+00,4.554604589784284840e+00,3.209409941904455721e+00
1.000000000000000000e+00,3.197003537174194054e+00,4.317083509982345468e+00
1.000000000000000000e+00,2.500930722853992538e+00,5.722027387876472915e+00
1.000000000000000000e+00,3.233216958878883496e+00,3.669388729054357423e+00
1.000000000000000000e+00,6.291441893149292142e-01,4.378583875773935041e+00
1.000000000000000000e+00,-7.238240036849057368e-01,5.361800523747988656e+00
1.000000000000000000e+00,1.346106500073693146e+00,2.333475980184388732e+00
1.000000000000000000e+00,3.608218955318259979e+00,3.411546424111296272e+00
1.000000000000000000e+00,3.764228060425149458e+00,4.372587146280944914e+00
